Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
148.732778,,Cancel,272534075,,,-1000,,,
148.745233,,Cancel,272536335,,,-1000,,,
148.745474,,Insert,272536595,0,B,1000,139700,G,
148.745941,,Cancel,272536327,,,-1000,,,
148.761001,,Insert,272536739,0,B,1000,139600,G,
148.765013,,Cancel,272536739,,,-1000,,,
148.770037,,Insert,272536807,0,B,1000,139600,G,
148.770058,,Cancel,272533651,,,-1000,,,
148.77006,,Cancel,272533655,,,-1000,,,
148.770062,,Cancel,272516735,,,-1000,,,
148.772543,,Insert,5096890,1,A,27,140500,G,
148.779114,,Cancel,272502555,,,-1000,,,
148.779116,,Cancel,272500487,,,-1000,,,
148.779139,,Insert,272536899,0,B,1000,110100,G,
148.779145,,Insert,272536903,0,B,1000,95400,G,
148.779164,,Insert,272536907,0,A,1000,184100,G,
148.779226,,Cancel,272512551,,,-1000,,,
148.779226,,Insert,272536919,0,B,1000,139400,G,
148.779228,,Insert,272536923,0,A,1000,140900,G,
148.779318,,Cancel,272503335,,,-1000,,,
148.780069,,Insert,272536939,0,A,1000,141200,G,
148.787142,,Insert,6307858,0,B,1000,139800,F,
148.787161,,Insert,272537063,0,B,1000,139800,G,
148.787163,,Insert,272537067,0,B,1000,139800,G,
148.787165,,Insert,272537071,0,B,200,139700,G,
148.787176,,Insert,272537075,0,A,1000,140300,G,
148.787176,,Insert,272537079,0,A,2000,140800,G,
148.787181,,Insert,272537083,0,B,8000,139800,G,
148.787183,,Insert,272537087,0,B,1000,139800,G,
148.787183,,Insert,272537091,0,B,1000,139800,G,
148.787196,,Insert,272537095,0,B,1000,139800,G,
148.787197,,Insert,272537099,0,B,1000,139700,G,
148.787227,,Cancel,272534267,,,-2000,,,
148.787227,,Insert,272537107,0,A,2000,174500,G,
148.787245,,Cancel,272504119,,,-1000,,,
148.78725,,Cancel,272534307,,,-2000,,,
148.78725,,Insert,272537127,0,B,2000,105900,G,
148.787257,,Insert,272537135,0,B,1000,139800,G,
148.787259,,Cancel,272534303,,,-10,,,
148.787259,,Insert,272537143,0,B,10,139800,G,
148.787276,,Cancel,272504127,,,-2000,,,
148.787426,,Cancel,272537135,,,-1000,,,
148.787482,,Cancel,272537091,,,-1000,,,
148.787828,,Cancel,272501135,,,-2000,,,
148.788457,,Cancel,272537063,,,-1000,,,
148.78903,,Insert,272537591,0,B,1000,139600,G,
148.789322,,Cancel,272537591,,,-1000,,,
148.789466,,Cancel,272507551,,,-1000,,,
148.789708,,Cancel,272508563,,,-1000,,,
148.79027,,Cancel,272537067,,,-1000,,,
148.790658,,Insert,272537687,0,A,1000,144900,G,
148.791286,,Cancel,272537071,,,-200,,,
148.795197,,Cancel,272536191,,,-1000,,,
148.795335,,Insert,272537759,0,B,1000,139800,G,
148.79552,,Insert,272537775,0,B,1000,139500,G,
148.795862,,Cancel,272537775,,,-1000,,,
148.796639,,Cancel,272537083,,,-8000,,,
148.796985,,Cancel,272537759,,,-1000,,,
148.797046,,Cancel,272537095,,,-1000,,,
148.797334,,Insert,272537867,0,A,1000,139900,G,
148.797448,,Insert,272537879,0,A,1000,139900,G,
148.797946,,Insert,272537935,0,A,1000,139900,G,
148.798061,,Cancel,272537935,,,-1000,,,
148.798063,,Insert,272537947,0,A,1000,140200,G,
148.798146,,Insert,272537959,0,B,8000,139800,G,
148.79835,,Insert,272537987,0,B,1000,139500,G,
148.798365,,Cancel,272537947,,,-1000,,,
148.798735,,Cancel,272537987,,,-1000,,,
148.799031,,Insert,272538007,0,B,1000,139800,G,
148.799376,,Cancel,272537867,,,-1000,,,
148.807683,,Insert,272538147,0,B,1000,139500,G,
148.808,,Cancel,272538147,,,-1000,,,
148.822466,,Insert,272538491,0,B,1000,138200,G,
148.8259,,Cancel,272537879,,,-1000,,,
148.826275,,Insert,272538543,0,B,1000,139500,G,
148.826999,,Insert,272538567,0,B,1000,139800,G,
148.82702,,Cancel,272499355,,,-8000,,,
148.827025,,Cancel,272487671,,,-780,,,
148.827047,,Cancel,272487803,,,-2000,,,
148.827111,,Insert,272538615,0,A,8000,140200,G,
148.827132,,Cancel,272486559,,,-1000,,,
148.82725,,Cancel,272538567,,,-1000,,,
148.827309,,Cancel,272538491,,,-1000,,,
148.827316,,Insert,272538699,0,B,1000,139800,G,
148.827418,,Cancel,272538699,,,-1000,,,
148.827429,,Insert,272538751,0,B,1000,139800,G,
148.827449,,Insert,272538759,0,B,750,139800,G,
148.827485,,Insert,272538767,0,B,1000,139800,G,
148.827495,,Insert,272538771,0,B,2000,139600,G,
148.827564,,Cancel,272538767,,,-1000,,,
148.827591,,Cancel,272538759,,,-750,,,
148.82768,,Cancel,272538771,,,-2000,,,
148.827737,,Cancel,272538543,,,-1000,,,
148.828195,,Insert,272538919,0,A,1000,140500,G,
148.828195,,Insert,272538923,0,B,7000,139100,G,
148.83555,,Insert,272539223,0,A,8000,140000,G,
148.837597,,Cancel,272532339,,,-1000,,,
148.837604,,Insert,272539259,0,A,1000,140500,G,
148.849566,,Insert,272539547,0,B,2000,139600,G,
148.850524,,Insert,272539551,0,B,1000,139800,G,
148.850634,,Cancel,272539223,,,-8000,,,
148.85077,,Insert,272539563,0,B,1000,139500,G,
148.850874,,Cancel,272488019,,,-1000,,,
148.852707,,Cancel,272539547,,,-2000,,,
148.852817,,Insert,272539603,0,B,2000,139600,G,
148.859953,,Cancel,272539603,,,-2000,,,
148.860775,,Insert,272539695,0,B,750,139800,G,
148.86137,,Insert,272539715,0,B,2000,139600,G,
148.865388,,Cancel,272502843,,,-1000,,,
148.865388,,Insert,272539819,0,B,1000,139700,G,
148.865877,,Cancel,272486583,,,-1000,,,
148.865931,,Cancel,272485523,,,-8000,,,
148.866021,,Insert,272539863,0,B,2000,139600,G,
148.866032,,Cancel,272538751,,,-1000,,,
148.866039,,Insert,272539875,0,A,1000,140000,G,
148.866039,,Cancel,272502267,,,-2000,,,
148.866091,,Cancel,272539875,,,-1000,,,
148.866123,,Insert,272539915,0,B,1000,139800,G,
148.866316,,Insert,272540023,0,B,1000,139800,G,
148.8665,,Cancel,272488123,,,-1000,,,
148.866504,,Cancel,272487679,,,-1000,,,
148.866553,,Insert,272540279,0,A,1000,141000,G,
148.866586,,Insert,272540295,0,B,8000,139800,G,
148.866917,,Insert,272540579,0,B,1000,139800,G,
148.866928,,Cancel,272540295,,,-8000,,,
148.867402,,Insert,272540847,0,A,1000,141300,G,
148.867561,,Cancel,272506999,,,-1000,,,
148.867561,,Insert,272540907,0,B,1000,139500,G,
148.870769,,Insert,272542027,0,B,8000,139800,G,
148.874356,,Cancel,272540579,,,-1000,,,
148.876674,,Insert,6307984,0,B,1000,139900,F,
148.876694,,Insert,272542579,0,B,1000,139900,G,
148.876694,,Insert,272542583,0,B,1000,139900,G,
148.876699,,Insert,272542587,0,B,200,139800,G,
148.876717,,Insert,272542595,0,B,8000,139900,G,
148.876717,,Cancel,272516191,,,-8000,,,
148.876717,,Insert,272542603,0,B,1000,139800,G,
148.876718,,Cancel,272539915,,,-1000,,,
148.876718,,Cancel,272542027,,,-8000,,,
148.87672,,Insert,272542607,0,B,1000,139900,G,
148.876726,,Insert,272542615,0,B,3000,139700,G,
148.876729,,Cancel,272534227,,,-3000,,,
148.876758,,Cancel,272537107,,,-2000,,,
148.876758,,Insert,272542635,0,A,2000,174600,G,
148.876784,,Cancel,272537127,,,-2000,,,
148.876784,,Insert,272542643,0,B,2000,106000,G,
148.876812,,Cancel,272486047,,,-2000,,,
148.876813,,Insert,272542647,0,A,2000,140900,G,
148.876818,,Cancel,272537143,,,-10,,,
148.876818,,Insert,272542655,0,B,10,139900,G,
148.876831,,Cancel,272486039,,,-1000,,,
148.877239,,Insert,272542759,0,B,1000,139900,G,
148.877329,,Insert,272542795,0,A,1000,140400,G,
148.877942,,Cancel,272542583,,,-1000,,,
148.87991,,Cancel,272505443,,,-1000,,,
148.879943,,Cancel,272542579,,,-1000,,,
148.880818,,Cancel,272542587,,,-200,,,
148.880971,,Cancel,272542603,,,-1000,,,
148.88163,,Cancel,272542607,,,-1000,,,
148.888391,,Insert,272543459,0,A,2000,141000,G,
148.891939,,Insert,272543555,0,B,1000,139900,G,
148.892145,,Cancel,272543555,,,-1000,,,
148.901794,,Insert,272543823,0,B,1000,139900,G,
148.901816,,Cancel,272536899,,,-1000,,,
148.901817,,Cancel,272536903,,,-1000,,,
148.91242,,Insert,272543935,0,B,1000,138400,G,
148.915389,,Cancel,272535743,,,-1000,,,
148.915394,,Insert,272544023,0,A,1000,140600,G,
148.916406,,Insert,272544035,0,A,1000,140400,G,
148.932881,,Cancel,272542595,,,-8000,,,
148.933568,,Cancel,272543823,,,-1000,,,
148.933593,,Cancel,272542759,,,-1000,,,
148.933625,,Insert,272544375,0,A,8000,140100,G,
148.933652,,Insert,272544379,0,A,1000,140000,G,
148.933747,,Insert,272544387,0,A,1000,140000,G,
148.933895,,Insert,272544403,0,A,1000,140000,G,
148.933922,,Insert,272544407,0,A,1000,140000,G,
148.934794,,Cancel,272544407,,,-1000,,,
148.935221,,Cancel,272544387,,,-1000,,,
148.935706,,Cancel,272544375,,,-8000,,,
148.935711,,Insert,272544475,0,B,8000,139900,G,
148.935739,,Insert,272544487,0,B,1000,139900,G,
148.935978,,Cancel,272544379,,,-1000,,,
148.937729,,Cancel,272544403,,,-1000,,,
148.941184,,Insert,272544667,0,A,8000,140100,G,
148.941413,,Cancel,272544475,,,-8000,,,
148.941413,,Cancel,272537959,,,-8000,,,
148.941469,,Cancel,272542615,,,-3000,,,
148.941549,,Cancel,272543935,,,-1000,,,
148.941563,,Cancel,272544487,,,-1000,,,
148.941676,,Insert,272544847,0,A,1000,140000,G,
148.941699,,Insert,272544855,0,A,1000,140000,G,
148.941721,,Insert,272544867,0,A,1000,140000,G,
148.942,,Insert,272544979,0,A,2000,140300,G,
148.942013,,Insert,272544991,0,A,8000,140000,G,
148.942047,,Insert,272545003,0,A,1000,140000,G,
148.94229,,Cancel,272539695,,,-750,,,
148.942309,,Insert,272545083,0,A,1000,140000,G,
148.94235,,Cancel,272540023,,,-1000,,,
148.942433,,Cancel,272542655,,,-10,,,
148.942433,,Insert,272545155,0,B,10,139800,G,
148.942438,,Cancel,272542643,,,-2000,,,
148.942438,,Insert,272545159,0,B,2000,105900,G,
148.942463,,Insert,272545171,0,B,1000,139200,G,
148.942465,,Insert,272545175,0,B,2000,139800,G,
148.942663,,Insert,272545255,0,B,2000,138900,G,
148.94397,,Insert,272545455,0,B,730,139800,G,
148.944351,,Cancel,272544867,,,-1000,,,
148.944983,,Insert,272545535,0,A,1000,140000,G,
148.946924,,Cancel,272544991,,,-8000,,,
148.946931,,Cancel,272545083,,,-1000,,,
148.947246,,Cancel,272544855,,,-1000,,,
148.947272,,Cancel,272544847,,,-1000,,,
148.947602,,Insert,272545671,0,A,1000,140000,G,
148.947695,,Insert,272545675,0,B,1000,139800,G,
148.948725,,Cancel,272545535,,,-1000,,,
148.94894,,Insert,272545739,0,A,1000,140000,G,
148.949786,,Cancel,272545455,,,-730,,,
148.949786,,Insert,272545855,0,A,730,140000,G,
148.949793,,Insert,272545859,0,A,8000,140000,G,
148.949802,,Cancel,272539551,,,-1000,,,
148.949814,,Cancel,272545675,,,-1000,,,
148.94982,,Insert,272545867,0,A,1000,140000,G,
148.950121,,Insert,272545903,0,A,1000,140000,G,
148.950148,,Insert,272545911,0,A,1000,140000,G,
148.95032,,Insert,272545939,0,A,1000,140000,G,
148.951326,,Insert,272546007,0,A,1000,140300,G,
148.957107,,Cancel,272539715,,,-2000,,,
148.962254,,Cancel,272546007,,,-1000,,,
148.962486,,Cancel,272545175,,,-2000,,,
148.96821,,Insert,272546291,0,B,8000,139800,G,
148.968668,,Insert,272546303,0,B,1000,139800,G,
148.984,minusOne,Cancel,817,,,-160,,,
148.984,minusOne,Insert,819,1,B,160,139600,G,
148.994337,,Cancel,272545903,,,-1000,,,
149.003252,,Cancel,7017889,,,-10000,,,
149.003252,,Cancel,7017890,,,-10000,,,
149.003252,,Insert,7017891,1,A,10000,140500,G,
149.003252,,Insert,7017892,1,B,10000,139300,G,
149.004241,,Insert,272546983,0,B,1000,139800,G,
149.004274,,Cancel,272545859,,,-8000,,,
149.004296,,Cancel,272545855,,,-730,,,
149.004322,,Cancel,272545939,,,-1000,,,
149.004326,,Cancel,272545003,,,-1000,,,
149.00435,,Cancel,272545911,,,-1000,,,
149.004636,,Cancel,272545867,,,-1000,,,
149.015189,,Insert,272547231,0,B,740,139800,G,
149.015214,,Insert,272547235,0,B,1000,110200,G,
149.015238,,Insert,272547239,0,B,1000,95600,G,
149.015244,,Insert,272547243,0,B,1000,138300,G,
149.015253,,Cancel,272545739,,,-1000,,,
149.015476,,Insert,272547251,0,B,2000,139600,G,
149.019957,,Cancel,272547231,,,-740,,,
149.019964,,Cancel,272547251,,,-2000,,,
149.019965,,Insert,272547371,0,A,1000,140000,G,
149.019984,,Cancel,272546303,,,-1000,,,
149.019984,,Cancel,272546291,,,-8000,,,
149.02,,Insert,272547379,0,A,740,140000,G,
149.020017,,Cancel,272546983,,,-1000,,,
149.020035,,Insert,272547387,0,A,8000,140000,G,
149.020083,,Cancel,272539863,,,-2000,,,
149.020083,,Insert,272547395,0,B,2000,138600,G,
149.020088,,Insert,272547407,0,B,2000,139800,G,
149.020097,,Cancel,272547243,,,-1000,,,
149.020139,,Insert,272547415,0,A,1000,140000,G,
149.020146,,Insert,272547423,0,B,1000,139800,G,
149.020168,,Insert,272547435,0,A,1000,140000,G,
149.02019,,Insert,272547443,0,B,2000,139600,G,
149.020287,,Cancel,272547423,,,-1000,,,
149.020402,,Insert,272547491,0,A,1000,140000,G,
149.020507,,Insert,272547523,0,B,1000,139800,G,
149.020532,,Insert,272547531,0,A,1000,140000,G,
149.023529,,Cancel,272547523,,,-1000,,,
149.024036,,Cancel,272547395,,,-2000,,,
149.024047,,Insert,272547687,0,B,1000,139800,G,
149.029484,,Insert,272547759,0,B,8000,139800,G,
149.029528,,Cancel,272547415,,,-1000,,,
149.029565,,Cancel,272547387,,,-8000,,,
149.029572,,Cancel,272547531,,,-1000,,,
149.029599,,Cancel,272547435,,,-1000,,,
149.029707,,Cancel,272547379,,,-740,,,
149.029775,,Cancel,272547491,,,-1000,,,
149.029868,,Insert,272547795,0,B,740,139800,G,
149.029899,,Cancel,272547371,,,-1000,,,
149.030345,,Insert,272547839,0,B,1000,139800,G,
149.040873,,Insert,272548243,0,A,1000,140000,G,
149.044523,,Cancel,272547687,,,-1000,,,
149.044547,,Cancel,272547795,,,-740,,,
149.044572,,Insert,272548487,0,B,1000,138300,G,
149.045051,,Insert,272548495,0,A,1000,140000,G,
149.04519,,Insert,272548499,0,A,8000,140000,G,
149.053244,,Insert,272548643,0,A,740,140000,G,
149.053344,,Insert,272548655,0,A,1000,140000,G,
149.054892,,Cancel,272548643,,,-740,,,
149.057389,,Insert,272548887,0,B,1000,139800,G,
149.057421,,Cancel,272548655,,,-1000,,,
149.057468,,Cancel,272548499,,,-8000,,,
149.06131,,Cancel,272548495,,,-1000,,,
149.072449,,Insert,272549143,0,A,8000,140000,G,
149.072729,,Insert,272549155,0,A,1000,140000,G,
149.072957,,Cancel,272547443,,,-2000,,,
149.073241,,Cancel,272548887,,,-1000,,,
149.073673,,Insert,272549171,0,A,1000,140300,G,
149.075026,,Cancel,272547407,,,-2000,,,
149.075051,,Insert,272549195,0,A,740,140000,G,
149.075075,,Cancel,272539563,,,-1000,,,
149.075341,,Cancel,272537087,,,-1000,,,
149.075368,,Insert,272549203,0,A,1000,140000,G,
149.075884,,Insert,272549223,0,A,1000,140000,G,
149.080602,,Insert,272549275,0,A,1000,141500,G,
149.081262,,Cancel,272547759,,,-8000,,,
149.081288,,Insert,272549299,0,A,1000,140000,G,
149.081352,,Cancel,272549275,,,-1000,,,
149.081483,,Insert,272549315,0,A,1000,140000,G,
149.101023,,Cancel,272549195,,,-740,,,
149.101035,,Insert,272549671,0,B,1000,139800,G,
149.101079,,Cancel,272549315,,,-1000,,,
149.101081,,Cancel,272549171,,,-1000,,,
149.101083,,Insert,272549687,0,B,740,139800,G,
149.101089,,Cancel,272549223,,,-1000,,,
149.101097,,Insert,272549695,0,B,8000,139800,G,
149.101114,,Cancel,272549299,,,-1000,,,
149.10112,,Cancel,272549143,,,-8000,,,
149.10112,,Cancel,272549671,,,-1000,,,
149.101143,,Insert,272549715,0,B,1000,139500,G,
149.101147,,Cancel,272549155,,,-1000,,,
149.101193,,Insert,272549747,0,B,1000,139800,G,
149.101257,,Insert,272549775,0,B,2000,139600,G,
149.101339,,Cancel,272549203,,,-1000,,,
149.101632,,Cancel,272548487,,,-1000,,,
149.101634,,Cancel,272549747,,,-1000,,,
149.101692,,Cancel,272549687,,,-740,,,
149.101692,,Insert,272549923,0,A,740,140000,G,
149.101728,,Insert,272549931,0,A,1000,140000,G,
149.101747,,Insert,272549951,0,A,8000,140000,G,
149.101802,,Insert,272549963,0,A,1000,140000,G,
149.102163,,Cancel,272549923,,,-740,,,
149.102225,,Insert,272550043,0,B,740,139800,G,
149.102251,,Cancel,272549931,,,-1000,,,
149.102286,,Insert,272550063,0,B,1000,139800,G,
149.102296,,Cancel,272549963,,,-1000,,,
149.102771,,Insert,272550231,0,A,1000,140000,G,
149.109421,,Cancel,272549951,,,-8000,,,
149.109428,,Cancel,272550231,,,-1000,,,
149.110299,,Cancel,272547839,,,-1000,,,
149.110453,,Cancel,272544979,,,-2000,,,
149.110461,,Insert,272550543,0,B,1000,139800,G,
149.110515,,Cancel,272548243,,,-1000,,,
149.110968,,Cancel,272545171,,,-1000,,,
149.111008,,Insert,272550599,0,B,1000,139800,G,
149.111094,,Cancel,272545159,,,-2000,,,
149.111094,,Insert,272550611,0,B,2000,106000,G,
149.1111,,Cancel,272545155,,,-10,,,
149.1111,,Insert,272550615,0,B,10,139900,G,
149.111131,,Insert,272550623,0,B,3000,139600,G,
149.111293,,Cancel,272545255,,,-2000,,,
149.113578,,Cancel,272550615,,,-10,,,
149.113578,,Insert,272550707,0,B,10,139800,G,
149.113578,,Cancel,272550611,,,-2000,,,
149.113578,,Insert,272550711,0,B,2000,105900,G,
149.113603,,Insert,272550723,0,A,1000,140000,G,
149.113608,,Insert,272550727,0,B,1000,139200,G,
149.113608,,Cancel,272550599,,,-1000,,,
149.113764,,Insert,272550743,0,B,2000,138900,G,
149.120915,,Insert,272550811,0,B,2000,139600,G,
149.182423,,Insert,272551919,0,B,1000,138400,G,
149.184787,,Cancel,272550043,,,-740,,,
149.184789,,Insert,272551947,0,A,740,140000,G,
149.184843,,Insert,272551959,0,A,8000,140000,G,
149.184863,,Cancel,272551947,,,-740,,,
149.184871,,Insert,272551967,0,A,1000,140000,G,
149.185028,,Insert,272551995,0,A,1000,140000,G,
149.185054,,Cancel,272550063,,,-1000,,,
149.185368,,Insert,272552023,0,B,1000,139800,G,
149.185463,,Cancel,272552023,,,-1000,,,
149.185476,,Insert,272552039,0,A,740,140000,G,
149.185659,,Insert,272552071,0,A,1000,140000,G,
149.191676,,Cancel,272552039,,,-740,,,
149.191683,,Insert,272552187,0,B,1000,139800,G,
149.19171,,Cancel,272552071,,,-1000,,,
149.191779,,Cancel,272551959,,,-8000,,,
149.196387,,Cancel,272552187,,,-1000,,,
149.196422,,Insert,272552271,0,A,8000,140000,G,
149.196422,,Insert,272552275,0,A,750,140000,G,
149.196705,,Cancel,272549775,,,-2000,,,
149.196764,,Cancel,272549715,,,-1000,,,
149.196792,,Insert,272552383,0,A,1000,140000,G,
149.197028,,Cancel,272551919,,,-1000,,,
149.197762,,Cancel,272552275,,,-750,,,
149.201476,,Insert,272552695,0,A,750,140000,G,
149.201498,,Cancel,272536175,,,-1000,,,
149.201528,,Insert,272552703,0,A,1000,140000,G,
149.201552,,Insert,272552711,0,A,1000,169600,G,
149.202643,,Cancel,272551995,,,-1000,,,
149.202645,,Cancel,272552695,,,-750,,,
149.21046,,Insert,272552875,0,A,2000,140300,G,
149.242421,,Insert,272553019,0,B,1000,138300,G,
149.250872,,Insert,272553087,0,A,750,140000,G,
149.251013,,Insert,272553127,0,A,1000,140000,G,
149.25117,,Insert,272553139,0,A,1000,140000,G,
149.251377,,Cancel,272553087,,,-750,,,
149.266964,,Cancel,272553127,,,-1000,,,
149.26704,,Cancel,272552703,,,-1000,,,
149.282789,,Cancel,7017891,,,-10000,,,
149.282789,,Cancel,7017892,,,-10000,,,
149.282789,,Insert,7017893,1,A,10000,140500,G,
149.282789,,Insert,7017894,1,B,10000,139300,G,
149.302425,,Insert,272554083,0,A,1000,141500,G,
149.322955,,Insert,272554235,0,A,750,140000,G,
149.323185,,Cancel,272540907,,,-1000,,,
149.323615,,Insert,272554267,0,A,1000,140300,G,
149.323664,,Insert,272554275,0,A,1000,139900,G,
149.323698,,Insert,272554279,0,A,1000,139900,G,
149.323698,,Insert,272554291,0,A,1000,139900,G,
149.3237,,Insert,272554295,0,A,3000,140200,G,
149.323702,,Insert,272554299,0,A,1000,140000,G,
149.323729,,Cancel,272538007,,,-1000,,,
149.323743,,Cancel,272542635,,,-2000,,,
149.323743,,Insert,272554315,0,A,2000,174500,G,
149.323752,,Cancel,272552383,,,-1000,,,
149.323805,,Cancel,272542647,,,-2000,,,
149.323897,,Cancel,272539819,,,-1000,,,
149.323924,,Insert,272554323,0,A,1000,139900,G,
149.323969,,Insert,6308213,0,A,8000,139800,F,
149.323969,,Insert,6308214,0,A,1000,139800,F,
149.323969,,Insert,6308215,0,A,10,139800,F,
149.323972,,Insert,272554351,0,A,1000,139900,G,
149.323991,,Insert,272554363,0,A,540,139900,G,
149.323997,,Cancel,272536331,,,-750,,,
149.324025,,Insert,272554383,0,A,1000,139900,G,
149.324025,,Cancel,272536595,,,-1000,,,
149.32404,,Insert,272554399,0,A,1000,139900,G,
149.324042,,Insert,272554403,0,B,2000,138800,G,
149.32407,,Insert,272554423,0,A,1000,139900,G,
149.32407,,Insert,272554427,0,A,410,139900,G,
149.324074,,Cancel,272537099,,,-1000,,,
149.324074,,Insert,272554435,0,A,1000,140200,G,
149.324079,,Insert,272554443,0,A,200,139900,G,
149.324103,,Insert,272554455,0,A,760,139900,G,
149.324105,,Cancel,272554443,,,-200,,,
149.324164,,Insert,272554487,0,A,1000,140300,G,
149.324164,,Insert,272554491,0,A,8000,139900,G,
149.324282,,Cancel,272554423,,,-1000,,,
149.324321,,Insert,272554535,0,A,1000,140500,G,
149.324345,,Insert,272554547,0,B,1000,139100,G,
149.324526,,Cancel,272554351,,,-1000,,,
149.324526,,Insert,272554647,0,A,1000,139800,G,
149.324559,,Insert,272554663,0,A,1000,139800,G,
149.324567,,Cancel,272550711,,,-2000,,,
149.324567,,Insert,272554667,0,B,2000,105800,G,
149.324567,,Insert,272554671,0,A,1000,139800,G,
149.32459,,Cancel,272554399,,,-1000,,,
149.3246,,Insert,272554679,0,B,1000,139700,G,
149.324603,,Cancel,272554279,,,-1000,,,
149.324606,,Cancel,272554315,,,-2000,,,
149.324606,,Insert,272554683,0,A,2000,174400,G,
149.324621,,Cancel,272554679,,,-1000,,,
149.32466,,Cancel,272537079,,,-2000,,,
149.32466,,Insert,272554699,0,A,1000,139800,G,
149.324684,,Cancel,272542795,,,-1000,,,
149.324941,,Cancel,272554435,,,-1000,,,
149.328097,,Cancel,272554427,,,-410,,,
149.328111,,Cancel,272554363,,,-540,,,
149.328917,,Cancel,272544023,,,-1000,,,
149.328919,,Insert,272555123,0,A,1000,140300,G,
149.331528,,Cancel,272538923,,,-7000,,,
149.331564,,Cancel,272536359,,,-1000,,,
149.332115,,Cancel,272534367,,,-1000,,,
149.332123,,Cancel,272550811,,,-2000,,,
149.332123,,Insert,272555351,0,B,2000,138600,G,
149.332141,,Cancel,272534255,,,-8000,,,
149.332187,,Insert,272555395,0,B,2000,138700,G,
149.332233,,Cancel,272554083,,,-1000,,,
149.332385,,Cancel,272554663,,,-1000,,,
149.332394,,Insert,272555479,0,A,1000,139800,G,
149.332396,,Insert,272555483,0,B,1000,139600,G,
149.332451,,Insert,272555499,0,B,1000,139000,G,
149.33253,,Cancel,272550623,,,-3000,,,
149.332588,,Cancel,272555483,,,-1000,,,
149.332623,,Insert,272555551,0,B,1000,139600,G,
149.332652,,Cancel,272554667,,,-2000,,,
149.332652,,Insert,272555563,0,B,2000,105700,G,
149.332682,,Insert,272555567,0,A,1000,139800,G,
149.332816,,Insert,272555619,0,B,1000,139600,G,
149.33286,,Cancel,272555567,,,-1000,,,
149.332889,,Cancel,272553019,,,-1000,,,
149.332928,,Insert,272555655,0,A,1000,139800,G,
149.332984,,Insert,272555663,0,B,8000,139600,G,
149.332985,,Insert,272555671,0,B,8000,139600,G,
149.333003,,Cancel,272555655,,,-1000,,,
149.333038,,Cancel,272555479,,,-1000,,,
149.3349,,Cancel,272538919,,,-1000,,,
149.335924,,Insert,272555827,0,B,1000,139400,G,
149.336854,,Cancel,272554299,,,-1000,,,
149.362466,,Insert,272556443,0,B,1000,138200,G,
149.36594,,Cancel,272554491,,,-8000,,,
149.366484,,Cancel,272536919,,,-1000,,,
149.366908,,Cancel,272554455,,,-760,,,
149.422446,,Insert,272556987,0,A,1000,141400,G,
149.422471,,Cancel,272536907,,,-1000,,,
149.440587,,Insert,272557155,0,A,2000,140200,G,
149.440615,,Insert,272557159,0,A,1000,184000,G,
149.441796,,Insert,272557167,0,B,1000,139400,G,
149.453,minusOne,Cancel,819,,,-160,,,
149.453,minusOne,Insert,822,1,B,160,139400,G,
149.467761,,Cancel,272555499,,,-1000,,,
149.467764,,Insert,272557463,0,A,1000,139800,G,
149.467785,,Insert,272557467,0,B,1000,139700,G,
149.467808,,Cancel,272555663,,,-8000,,,
149.467809,,Cancel,272555671,,,-8000,,,
149.467816,,Insert,272557483,0,B,750,139700,G,
149.467816,,Insert,272557487,0,B,3000,139500,G,
149.467863,,Cancel,272555563,,,-2000,,,
149.467863,,Insert,272557491,0,B,2000,105800,G,
149.467863,,Cancel,272555395,,,-2000,,,
149.467865,,Insert,272557495,0,B,2000,139700,G,
149.478727,,Cancel,272554699,,,-1000,,,
149.479211,,Insert,272557727,0,B,1000,139400,G,
149.484192,,Cancel,272555619,,,-1000,,,
149.499037,,Insert,272557891,0,B,1000,139700,G,
149.499597,,Insert,272557903,0,B,1000,139500,G,
149.500168,,Cancel,272557903,,,-1000,,,
149.512543,,Insert,272558087,0,B,1000,132000,G,
149.512566,,Cancel,272547235,,,-1000,,,
149.519353,,Insert,5096891,1,B,9,139800,G,
149.556309,,Cancel,272557891,,,-1000,,,
149.556334,,Insert,272558863,0,B,1000,110100,G,
149.556454,,Cancel,272557727,,,-1000,,,
149.558448,,Insert,272558939,0,B,1000,139700,G,
149.559953,,Cancel,272553139,,,-1000,,,
149.560038,,Cancel,272554383,,,-1000,,,
149.560069,,Insert,272559151,0,B,8000,139700,G,
149.560078,,Cancel,272556987,,,-1000,,,
149.560089,,Insert,272559187,0,B,1000,139400,G,
149.560093,,Cancel,272554323,,,-1000,,,
149.560093,,Cancel,272557463,,,-1000,,,
149.560146,,Insert,272559243,0,B,2000,139600,G,
149.560158,,Cancel,272555351,,,-2000,,,
149.560235,,Insert,272559263,0,B,1000,139500,G,
149.560241,,Insert,272559271,0,B,1000,139700,G,
149.560446,,Cancel,272556443,,,-1000,,,
149.560466,,Insert,272559335,0,B,1000,139700,G,
149.560539,,Cancel,272559263,,,-1000,,,
149.561069,,Insert,272559491,0,B,7000,139100,G,
149.561111,,Cancel,272554267,,,-1000,,,
149.562075,,Insert,272559755,0,B,1000,139500,G,
149.562395,,Cancel,272559755,,,-1000,,,
149.56482,,Cancel,272557155,,,-2000,,,
